year,round,event,driver,team,grid_position,finish_position,is_dnf,teammate_race_gap,status
2022,17,Singapore Grand Prix,GAS,AlphaTauri,7,10,False,-5.0,Finished
2022,17,Singapore Grand Prix,TSU,AlphaTauri,10,15,True,5.0,Accident
2022,17,Singapore Grand Prix,BOT,Alfa Romeo,15,11,False,-9.0,Finished
2022,17,Singapore Grand Prix,ZHO,Alfa Romeo,14,20,True,9.0,Collision
2022,17,Singapore Grand Prix,MAG,Haas F1 Team,9,12,False,-1.0,Finished
2022,17,Singapore Grand Prix,MSC,Haas F1 Team,12,13,False,1.0,+1 Lap
2022,17,Singapore Grand Prix,OCO,Alpine,17,16,True,-2.0,Engine
2022,17,Singapore Grand Prix,ALO,Alpine,5,18,True,2.0,Engine
2022,17,Singapore Grand Prix,ALB,Williams,18,17,True,-2.0,Collision damage
2022,17,Singapore Grand Prix,LAT,Williams,19,19,True,2.0,Collision damage
2022,18,Japanese Grand Prix,VER,Red Bull Racing,1,1,False,-1.0,Finished
2022,18,Japanese Grand Prix,PER,Red Bull Racing,4,2,False,1.0,Finished
2022,18,Japanese Grand Prix,LEC,Ferrari,2,3,False,-16.0,Finished
2022,18,Japanese Grand Prix,SAI,Ferrari,3,19,True,16.0,Accident
2022,18,Japanese Grand Prix,OCO,Alpine,5,4,False,-3.0,Finished
2022,18,Japanese Grand Prix,ALO,Alpine,7,7,False,3.0,Finished
2022,18,Japanese Grand Prix,HAM,Mercedes,6,5,False,-3.0,Finished
2022,18,Japanese Grand Prix,RUS,Mercedes,8,8,False,3.0,Finished
2022,18,Japanese Grand Prix,VET,Aston Martin,9,6,False,-6.0,Finished
2022,18,Japanese Grand Prix,STR,Aston Martin,19,12,False,6.0,Finished
2022,18,Japanese Grand Prix,LAT,Williams,20,9,False,-11.0,Finished
2022,18,Japanese Grand Prix,ALB,Williams,16,20,True,11.0,Hydraulics
2022,18,Japanese Grand Prix,NOR,McLaren,10,10,False,-1.0,Finished
2022,18,Japanese Grand Prix,RIC,McLaren,11,11,False,1.0,Finished
2022,18,Japanese Grand Prix,TSU,AlphaTauri,13,13,False,-5.0,Finished
2022,18,Japanese Grand Prix,GAS,AlphaTauri,17,18,False,5.0,Finished
2022,18,Japanese Grand Prix,MAG,Haas F1 Team,18,14,False,-3.0,Finished
2022,18,Japanese Grand Prix,MSC,Haas F1 Team,15,17,False,3.0,Finished
2022,18,Japanese Grand Prix,BOT,Alfa Romeo,12,15,False,-1.0,Finished
2022,18,Japanese Grand Prix,ZHO,Alfa Romeo,14,16,False,1.0,Finished
2022,19,United States Grand Prix,VER,Red Bull Racing,2,1,False,-3.0,Finished
2022,19,United States Grand Prix,PER,Red Bull Racing,9,4,False,3.0,Finished
2022,19,United States Grand Prix,HAM,Mercedes,3,2,False,-3.0,Finished
2022,19,United States Grand Prix,RUS,Mercedes,4,5,False,3.0,Finished
2022,19,United States Grand Prix,LEC,Ferrari,12,3,False,-17.0,Finished
2022,19,United States Grand Prix,SAI,Ferrari,1,20,True,17.0,Collision damage
2022,19,United States Grand Prix,NOR,McLaren,6,6,False,-10.0,Finished
2022,19,United States Grand Prix,RIC,McLaren,15,16,False,10.0,Finished
2022,19,United States Grand Prix,ALO,Alpine,14,7,False,-4.0,Finished
2022,19,United States Grand Prix,OCO,Alpine,0,11,False,4.0,Finished
2022,19,United States Grand Prix,VET,Aston Martin,10,8,False,-10.0,Finished
2022,19,United States Grand Prix,STR,Aston Martin,5,18,True,10.0,Collision
2022,19,United States Grand Prix,MAG,Haas F1 Team,13,9,False,-6.0,Finished
2022,19,United States Grand Prix,MSC,Haas F1 Team,16,15,False,6.0,Finished
2022,19,United States Grand Prix,TSU,AlphaTauri,19,10,False,-4.0,Finished
2022,19,United States Grand Prix,GAS,AlphaTauri,11,14,False,4.0,Finished
2022,19,United States Grand Prix,ZHO,Alfa Romeo,18,12,False,-7.0,Finished
2022,19,United States Grand Prix,BOT,Alfa Romeo,7,19,True,7.0,Spun off
2022,19,United States Grand Prix,ALB,Williams,8,13,False,-4.0,Finished
2022,19,United States Grand Prix,LAT,Williams,17,17,False,4.0,Finished
2022,20,Mexico City Grand Prix,VER,Red Bull Racing,1,1,False,-2.0,Finished
2022,20,Mexico City Grand Prix,PER,Red Bull Racing,4,3,False,2.0,Finished
2022,20,Mexico City Grand Prix,HAM,Mercedes,3,2,False,-2.0,Finished
2022,20,Mexico City Grand Prix,RUS,Mercedes,2,4,False,2.0,Finished
2022,20,Mexico City Grand Prix,SAI,Ferrari,5,5,False,-1.0,Finished
2022,20,Mexico City Grand Prix,LEC,Ferrari,7,6,False,1.0,Finished
2022,20,Mexico City Grand Prix,RIC,McLaren,11,7,False,-2.0,+1 Lap
2022,20,Mexico City Grand Prix,NOR,McLaren,8,9,False,2.0,+1 Lap
2022,20,Mexico City Grand Prix,OCO,Alpine,10,8,False,-11.0,+1 Lap
2022,20,Mexico City Grand Prix,ALO,Alpine,9,19,True,11.0,Engine
2022,20,Mexico City Grand Prix,BOT,Alfa Romeo,6,10,False,-3.0,+1 Lap
2022,20,Mexico City Grand Prix,ZHO,Alfa Romeo,12,13,False,3.0,+1 Lap
2022,20,Mexico City Grand Prix,GAS,AlphaTauri,14,11,False,-9.0,+1 Lap
2022,20,Mexico City Grand Prix,TSU,AlphaTauri,13,20,True,9.0,Collision damage
2022,20,Mexico City Grand Prix,ALB,Williams,17,12,False,-6.0,+1 Lap
2022,20,Mexico City Grand Prix,LAT,Williams,18,18,False,6.0,+2 Laps
2022,20,Mexico City Grand Prix,VET,Aston Martin,16,14,False,-1.0,+1 Lap
2022,20,Mexico City Grand Prix,STR,Aston Martin,20,15,False,1.0,+1 Lap
2022,20,Mexico City Grand Prix,MSC,Haas F1 Team,15,16,False,-1.0,+1 Lap
2022,20,Mexico City Grand Prix,MAG,Haas F1 Team,19,17,False,1.0,+1 Lap
2022,21,São Paulo Grand Prix,RUS,Mercedes,1,1,False,-1.0,Finished
2022,21,São Paulo Grand Prix,HAM,Mercedes,2,2,False,1.0,Finished
2022,21,São Paulo Grand Prix,SAI,Ferrari,7,3,False,-1.0,Finished
2022,21,São Paulo Grand Prix,LEC,Ferrari,5,4,False,1.0,Finished
2022,21,São Paulo Grand Prix,ALO,Alpine,17,5,False,-3.0,Finished
2022,21,São Paulo Grand Prix,OCO,Alpine,16,8,False,3.0,Finished
2022,21,São Paulo Grand Prix,VER,Red Bull Racing,3,6,False,-1.0,Finished
2022,21,São Paulo Grand Prix,PER,Red Bull Racing,4,7,False,1.0,Finished
2022,21,São Paulo Grand Prix,BOT,Alfa Romeo,14,9,False,-3.0,Finished
2022,21,São Paulo Grand Prix,ZHO,Alfa Romeo,13,12,False,3.0,Finished
2022,21,São Paulo Grand Prix,STR,Aston Martin,15,10,False,-1.0,Finished
2022,21,São Paulo Grand Prix,VET,Aston Martin,9,11,False,1.0,Finished
2022,21,São Paulo Grand Prix,MSC,Haas F1 Team,12,13,False,-6.0,Finished
2022,21,São Paulo Grand Prix,MAG,Haas F1 Team,8,19,True,6.0,Collision
2022,21,São Paulo Grand Prix,GAS,AlphaTauri,10,14,False,-3.0,Finished
2022,21,São Paulo Grand Prix,TSU,AlphaTauri,0,17,False,3.0,+1 Lap
2022,21,São Paulo Grand Prix,ALB,Williams,19,15,False,-1.0,Finished
2022,21,São Paulo Grand Prix,LAT,Williams,18,16,False,1.0,Finished
2022,21,São Paulo Grand Prix,NOR,McLaren,6,18,True,-2.0,Gearbox
2022,21,São Paulo Grand Prix,RIC,McLaren,11,20,True,2.0,Collision
2022,22,Abu Dhabi Grand Prix,VER,Red Bull Racing,1,1,False,-2.0,Finished
2022,22,Abu Dhabi Grand Prix,PER,Red Bull Racing,2,3,False,2.0,Finished
2022,22,Abu Dhabi Grand Prix,LEC,Ferrari,3,2,False,-2.0,Finished
2022,22,Abu Dhabi Grand Prix,SAI,Ferrari,4,4,False,2.0,Finished
2022,22,Abu Dhabi Grand Prix,RUS,Mercedes,6,5,False,-13.0,Finished
2022,22,Abu Dhabi Grand Prix,HAM,Mercedes,5,18,True,13.0,Hydraulics
2022,22,Abu Dhabi Grand Prix,NOR,McLaren,7,6,False,-3.0,Finished
2022,22,Abu Dhabi Grand Prix,RIC,McLaren,13,9,False,3.0,Finished
2022,22,Abu Dhabi Grand Prix,OCO,Alpine,8,7,False,-13.0,Finished
2022,22,Abu Dhabi Grand Prix,ALO,Alpine,10,20,True,13.0,Water leak
2022,22,Abu Dhabi Grand Prix,STR,Aston Martin,14,8,False,-2.0,Finished
2022,22,Abu Dhabi Grand Prix,VET,Aston Martin,9,10,False,2.0,Finished
2022,22,Abu Dhabi Grand Prix,TSU,AlphaTauri,11,11,False,-3.0,Finished
2022,22,Abu Dhabi Grand Prix,GAS,AlphaTauri,17,14,False,3.0,+1 Lap
2022,22,Abu Dhabi Grand Prix,ZHO,Alfa Romeo,15,12,False,-3.0,+1 Lap
2022,22,Abu Dhabi Grand Prix,BOT,Alfa Romeo,18,15,False,3.0,+1 Lap
2022,22,Abu Dhabi Grand Prix,ALB,Williams,19,13,False,-6.0,+1 Lap
2022,22,Abu Dhabi Grand Prix,LAT,Williams,20,19,True,6.0,Collision damage
2022,22,Abu Dhabi Grand Prix,MSC,Haas F1 Team,12,16,False,-1.0,+1 Lap
2022,22,Abu Dhabi Grand Prix,MAG,Haas F1 Team,16,17,False,1.0,+1 Lap
2023,1,Bahrain Grand Prix,VER,Red Bull Racing,1,1,False,-1.0,Finished
2023,1,Bahrain Grand Prix,PER,Red Bull Racing,2,2,False,1.0,Finished
2023,1,Bahrain Grand Prix,ALO,Aston Martin,5,3,False,-3.0,Finished
2023,1,Bahrain Grand Prix,STR,Aston Martin,8,6,False,3.0,Finished
2023,1,Bahrain Grand Prix,SAI,Ferrari,4,4,False,-15.0,Finished
2023,1,Bahrain Grand Prix,LEC,Ferrari,3,19,True,15.0,Retired
2023,1,Bahrain Grand Prix,HAM,Mercedes,7,5,False,-2.0,Finished
2023,1,Bahrain Grand Prix,RUS,Mercedes,6,7,False,2.0,Finished
2023,1,Bahrain Grand Prix,BOT,Alfa Romeo,12,8,False,-8.0,Finished
2023,1,Bahrain Grand Prix,ZHO,Alfa Romeo,13,16,True,8.0,Lapped
2023,1,Bahrain Grand Prix,GAS,Alpine,20,9,False,-9.0,Finished
2023,1,Bahrain Grand Prix,OCO,Alpine,9,18,True,9.0,Retired
2023,1,Bahrain Grand Prix,ALB,Williams,15,10,False,-2.0,Finished
2023,1,Bahrain Grand Prix,SAR,Williams,16,12,True,2.0,Lapped
2023,1,Bahrain Grand Prix,TSU,AlphaTauri,14,11,False,-3.0,Finished
2023,1,Bahrain Grand Prix,DEV,AlphaTauri,19,14,True,3.0,Lapped
2023,1,Bahrain Grand Prix,MAG,Haas F1 Team,17,13,True,-2.0,Lapped
2023,1,Bahrain Grand Prix,HUL,Haas F1 Team,10,15,True,2.0,Lapped
2023,1,Bahrain Grand Prix,NOR,McLaren,11,17,True,-3.0,Lapped
2023,1,Bahrain Grand Prix,PIA,McLaren,18,20,True,3.0,Retired
2023,2,Saudi Arabian Grand Prix,PER,Red Bull Racing,1,1,False,-1.0,Finished
2023,2,Saudi Arabian Grand Prix,VER,Red Bull Racing,15,2,False,1.0,Finished
2023,2,Saudi Arabian Grand Prix,ALO,Aston Martin,2,3,False,-17.0,Finished
2023,2,Saudi Arabian Grand Prix,STR,Aston Martin,5,20,True,17.0,Retired
2023,2,Saudi Arabian Grand Prix,RUS,Mercedes,3,4,False,-1.0,Finished
2023,2,Saudi Arabian Grand Prix,HAM,Mercedes,7,5,False,1.0,Finished
2023,2,Saudi Arabian Grand Prix,SAI,Ferrari,4,6,False,-1.0,Finished
2023,2,Saudi Arabian Grand Prix,LEC,Ferrari,12,7,False,1.0,Finished
2023,2,Saudi Arabian Grand Prix,OCO,Alpine,6,8,False,-1.0,Finished
2023,2,Saudi Arabian Grand Prix,GAS,Alpine,9,9,False,1.0,Finished
2023,2,Saudi Arabian Grand Prix,MAG,Haas F1 Team,13,10,False,-2.0,Finished
2023,2,Saudi Arabian Grand Prix,HUL,Haas F1 Team,10,12,False,2.0,Finished
2023,2,Saudi Arabian Grand Prix,TSU,AlphaTauri,16,11,False,-3.0,Finished
2023,2,Saudi Arabian Grand Prix,DEV,AlphaTauri,18,14,False,3.0,Finished
2023,2,Saudi Arabian Grand Prix,ZHO,Alfa Romeo,11,13,False,-5.0,Finished
2023,2,Saudi Arabian Grand Prix,BOT,Alfa Romeo,14,18,True,5.0,Lapped
2023,2,Saudi Arabian Grand Prix,PIA,McLaren,8,15,False,-2.0,Finished
2023,2,Saudi Arabian Grand Prix,NOR,McLaren,19,17,False,2.0,Finished
2023,2,Saudi Arabian Grand Prix,SAR,Williams,20,16,False,-3.0,Finished
2023,2,Saudi Arabian Grand Prix,ALB,Williams,17,19,True,3.0,Retired
2023,3,Australian Grand Prix,VER,Red Bull Racing,1,1,False,-4.0,Finished
2023,3,Australian Grand Prix,PER,Red Bull Racing,20,5,False,4.0,Finished
2023,3,Australian Grand Prix,HAM,Mercedes,3,2,False,-16.0,Finished
2023,3,Australian Grand Prix,RUS,Mercedes,2,18,True,16.0,Retired
2023,3,Australian Grand Prix,ALO,Aston Martin,4,3,False,-1.0,Finished
2023,3,Australian Grand Prix,STR,Aston Martin,6,4,False,1.0,Finished
2023,3,Australian Grand Prix,NOR,McLaren,13,6,False,-2.0,Finished
2023,3,Australian Grand Prix,PIA,McLaren,16,8,False,2.0,Finished
2023,3,Australian Grand Prix,HUL,Haas F1 Team,10,7,False,-10.0,Finished
2023,3,Australian Grand Prix,MAG,Haas F1 Team,14,17,True,10.0,Retired
2023,3,Australian Grand Prix,ZHO,Alfa Romeo,17,9,False,-2.0,Finished
2023,3,Australian Grand Prix,BOT,Alfa Romeo,19,11,False,2.0,Finished
2023,3,Australian Grand Prix,TSU,AlphaTauri,12,10,False,-5.0,Finished
2023,3,Australian Grand Prix,DEV,AlphaTauri,15,15,True,5.0,Retired
2023,3,Australian Grand Prix,SAI,Ferrari,5,12,False,-8.0,Finished
2023,3,Australian Grand Prix,LEC,Ferrari,7,20,True,8.0,Retired
2023,3,Australian Grand Prix,GAS,Alpine,9,13,True,-1.0,Retired
2023,3,Australian Grand Prix,OCO,Alpine,11,14,True,1.0,Retired
2023,3,Australian Grand Prix,SAR,Williams,18,16,True,-3.0,Retired
2023,3,Australian Grand Prix,ALB,Williams,8,19,True,3.0,Retired
2023,4,Azerbaijan Grand Prix,PER,Red Bull Racing,3,1,False,-1.0,Finished
2023,4,Azerbaijan Grand Prix,VER,Red Bull Racing,2,2,False,1.0,Finished
2023,4,Azerbaijan Grand Prix,LEC,Ferrari,1,3,False,-2.0,Finished
2023,4,Azerbaijan Grand Prix,SAI,Ferrari,4,5,False,2.0,Finished
2023,4,Azerbaijan Grand Prix,ALO,Aston Martin,6,4,False,-3.0,Finished
2023,4,Azerbaijan Grand Prix,STR,Aston Martin,9,7,False,3.0,Finished
2023,4,Azerbaijan Grand Prix,HAM,Mercedes,5,6,False,-2.0,Finished
2023,4,Azerbaijan Grand Prix,RUS,Mercedes,11,8,False,2.0,Finished
2023,4,Azerbaijan Grand Prix,NOR,McLaren,7,9,False,-2.0,Finished
2023,4,Azerbaijan Grand Prix,PIA,McLaren,10,11,False,2.0,Finished
2023,4,Azerbaijan Grand Prix,TSU,AlphaTauri,8,10,False,-10.0,Finished
2023,4,Azerbaijan Grand Prix,DEV,AlphaTauri,18,20,True,10.0,Retired
2023,4,Azerbaijan Grand Prix,ALB,Williams,12,12,False,-4.0,Finished
2023,4,Azerbaijan Grand Prix,SAR,Williams,14,16,False,4.0,Finished
2023,4,Azerbaijan Grand Prix,MAG,Haas F1 Team,16,13,False,-4.0,Finished
2023,4,Azerbaijan Grand Prix,HUL,Haas F1 Team,20,17,True,4.0,Lapped
2023,4,Azerbaijan Grand Prix,GAS,Alpine,17,14,False,-1.0,Finished
2023,4,Azerbaijan Grand Prix,OCO,Alpine,19,15,False,1.0,Finished
2023,4,Azerbaijan Grand Prix,BOT,Alfa Romeo,13,18,True,-1.0,Lapped
2023,4,Azerbaijan Grand Prix,ZHO,Alfa Romeo,15,19,True,1.0,Retired
2023,5,Miami Grand Prix,VER,Red Bull Racing,9,1,False,-1.0,Finished
2023,5,Miami Grand Prix,PER,Red Bull Racing,1,2,False,1.0,Finished
2023,5,Miami Grand Prix,ALO,Aston Martin,2,3,False,-9.0,Finished
2023,5,Miami Grand Prix,STR,Aston Martin,18,12,False,9.0,Finished
2023,5,Miami Grand Prix,RUS,Mercedes,6,4,False,-2.0,Finished
2023,5,Miami Grand Prix,HAM,Mercedes,13,6,False,2.0,Finished
2023,5,Miami Grand Prix,SAI,Ferrari,3,5,False,-2.0,Finished
2023,5,Miami Grand Prix,LEC,Ferrari,7,7,False,2.0,Finished
2023,5,Miami Grand Prix,GAS,Alpine,5,8,False,-1.0,Finished
2023,5,Miami Grand Prix,OCO,Alpine,8,9,False,1.0,Finished
2023,5,Miami Grand Prix,MAG,Haas F1 Team,4,10,False,-5.0,Finished
2023,5,Miami Grand Prix,HUL,Haas F1 Team,12,15,False,5.0,Finished
2023,5,Miami Grand Prix,TSU,AlphaTauri,17,11,False,-7.0,Finished
2023,5,Miami Grand Prix,DEV,AlphaTauri,15,18,False,7.0,Finished
2023,5,Miami Grand Prix,BOT,Alfa Romeo,10,13,False,-3.0,Finished
2023,5,Miami Grand Prix,ZHO,Alfa Romeo,14,16,False,3.0,Finished
2023,5,Miami Grand Prix,ALB,Williams,11,14,False,-6.0,Finished
2023,5,Miami Grand Prix,SAR,Williams,20,20,True,6.0,Lapped
2023,5,Miami Grand Prix,NOR,McLaren,16,17,False,-2.0,Finished
2023,5,Miami Grand Prix,PIA,McLaren,19,19,True,2.0,Lapped
2023,6,Monaco Grand Prix,VER,Red Bull Racing,1,1,False,-15.0,Finished
2023,6,Monaco Grand Prix,PER,Red Bull Racing,20,16,True,15.0,Lapped
2023,6,Monaco Grand Prix,ALO,Aston Martin,2,2,False,-18.0,Finished
2023,6,Monaco Grand Prix,STR,Aston Martin,14,20,True,18.0,Retired
2023,6,Monaco Grand Prix,OCO,Alpine,3,3,False,-4.0,Finished
2023,6,Monaco Grand Prix,GAS,Alpine,7,7,False,4.0,Finished
2023,6,Monaco Grand Prix,HAM,Mercedes,5,4,False,-1.0,Finished
2023,6,Monaco Grand Prix,RUS,Mercedes,8,5,False,1.0,Finished
2023,6,Monaco Grand Prix,LEC,Ferrari,6,6,False,-2.0,Finished
2023,6,Monaco Grand Prix,SAI,Ferrari,4,8,False,2.0,Finished
2023,6,Monaco Grand Prix,NOR,McLaren,10,9,True,-1.0,Lapped
2023,6,Monaco Grand Prix,PIA,McLaren,11,10,True,1.0,Lapped
2023,6,Monaco Grand Prix,BOT,Alfa Romeo,15,11,True,-2.0,Lapped
2023,6,Monaco Grand Prix,ZHO,Alfa Romeo,19,13,True,2.0,Lapped
2023,6,Monaco Grand Prix,DEV,AlphaTauri,12,12,True,-3.0,Lapped
2023,6,Monaco Grand Prix,TSU,AlphaTauri,9,15,True,3.0,Lapped
2023,6,Monaco Grand Prix,ALB,Williams,13,14,True,-4.0,Lapped
2023,6,Monaco Grand Prix,SAR,Williams,16,18,True,4.0,Lapped
2023,6,Monaco Grand Prix,HUL,Haas F1 Team,18,17,True,-2.0,Lapped
2023,6,Monaco Grand Prix,MAG,Haas F1 Team,17,19,True,2.0,Retired
2023,7,Spanish Grand Prix,VER,Red Bull Racing,1,1,False,-3.0,Finished
2023,7,Spanish Grand Prix,PER,Red Bull Racing,11,4,False,3.0,Finished
2023,7,Spanish Grand Prix,HAM,Mercedes,4,2,False,-1.0,Finished
2023,7,Spanish Grand Prix,RUS,Mercedes,12,3,False,1.0,Finished
2023,7,Spanish Grand Prix,SAI,Ferrari,2,5,False,-6.0,Finished
2023,7,Spanish Grand Prix,LEC,Ferrari,19,11,False,6.0,Finished
2023,7,Spanish Grand Prix,STR,Aston Martin,5,6,False,-1.0,Finished
2023,7,Spanish Grand Prix,ALO,Aston Martin,8,7,False,1.0,Finished
2023,7,Spanish Grand Prix,OCO,Alpine,6,8,False,-2.0,Finished
2023,7,Spanish Grand Prix,GAS,Alpine,10,10,False,2.0,Finished
2023,7,Spanish Grand Prix,ZHO,Alfa Romeo,13,9,False,-10.0,Finished
2023,7,Spanish Grand Prix,BOT,Alfa Romeo,16,19,True,10.0,Lapped
2023,7,Spanish Grand Prix,TSU,AlphaTauri,15,12,False,-2.0,Finished
2023,7,Spanish Grand Prix,DEV,AlphaTauri,14,14,True,2.0,Lapped
2023,7,Spanish Grand Prix,PIA,McLaren,9,13,True,-4.0,Lapped
2023,7,Spanish Grand Prix,NOR,McLaren,3,17,True,4.0,Lapped
2023,7,Spanish Grand Prix,HUL,Haas F1 Team,7,15,True,-3.0,Lapped
2023,7,Spanish Grand Prix,MAG,Haas F1 Team,17,18,True,3.0,Lapped
2023,7,Spanish Grand Prix,ALB,Williams,18,16,True,-4.0,Lapped
2023,7,Spanish Grand Prix,SAR,Williams,20,20,True,4.0,Lapped
2023,8,Canadian Grand Prix,VER,Red Bull Racing,1,1,False,-5.0,Finished
2023,8,Canadian Grand Prix,PER,Red Bull Racing,12,6,False,5.0,Finished
2023,8,Canadian Grand Prix,ALO,Aston Martin,2,2,False,-7.0,Finished
2023,8,Canadian Grand Prix,STR,Aston Martin,16,9,False,7.0,Finished
2023,8,Canadian Grand Prix,HAM,Mercedes,3,3,False,-16.0,Finished
2023,8,Canadian Grand Prix,RUS,Mercedes,4,19,True,16.0,Retired
2023,8,Canadian Grand Prix,LEC,Ferrari,10,4,False,-1.0,Finished
2023,8,Canadian Grand Prix,SAI,Ferrari,11,5,False,1.0,Finished
2023,8,Canadian Grand Prix,ALB,Williams,9,7,False,-13.0,Finished
2023,8,Canadian Grand Prix,SAR,Williams,18,20,True,13.0,Retired
2023,8,Canadian Grand Prix,OCO,Alpine,6,8,False,-4.0,Finished
2023,8,Canadian Grand Prix,GAS,Alpine,15,12,False,4.0,Finished
2023,8,Canadian Grand Prix,BOT,Alfa Romeo,14,10,False,-6.0,Finished
2023,8,Canadian Grand Prix,ZHO,Alfa Romeo,20,16,True,6.0,Lapped
2023,8,Canadian Grand Prix,PIA,McLaren,8,11,False,-2.0,Finished
2023,8,Canadian Grand Prix,NOR,McLaren,7,13,False,2.0,Finished
2023,8,Canadian Grand Prix,TSU,AlphaTauri,19,14,False,-4.0,Finished
2023,8,Canadian Grand Prix,DEV,AlphaTauri,17,18,True,4.0,Lapped
2023,8,Canadian Grand Prix,HUL,Haas F1 Team,5,15,True,-2.0,Lapped
2023,8,Canadian Grand Prix,MAG,Haas F1 Team,13,17,True,2.0,Lapped
2023,9,Austrian Grand Prix,VER,Red Bull Racing,1,1,False,-2.0,Finished
2023,9,Austrian Grand Prix,PER,Red Bull Racing,15,3,False,2.0,Finished
2023,9,Austrian Grand Prix,LEC,Ferrari,2,2,False,-4.0,Finished
2023,9,Austrian Grand Prix,SAI,Ferrari,3,6,False,4.0,Finished
2023,9,Austrian Grand Prix,NOR,McLaren,4,4,False,-12.0,Finished
2023,9,Austrian Grand Prix,PIA,McLaren,13,16,True,12.0,Lapped
2023,9,Austrian Grand Prix,ALO,Aston Martin,7,5,False,-4.0,Finished
2023,9,Austrian Grand Prix,STR,Aston Martin,6,9,False,4.0,Finished
2023,9,Austrian Grand Prix,RUS,Mercedes,11,7,False,-1.0,Finished
2023,9,Austrian Grand Prix,HAM,Mercedes,5,8,False,1.0,Finished
2023,9,Austrian Grand Prix,GAS,Alpine,9,10,False,-4.0,Finished
2023,9,Austrian Grand Prix,OCO,Alpine,12,14,True,4.0,Lapped
2023,9,Austrian Grand Prix,ALB,Williams,10,11,False,-2.0,Finished
2023,9,Austrian Grand Prix,SAR,Williams,18,13,True,2.0,Lapped
2023,9,Austrian Grand Prix,ZHO,Alfa Romeo,17,12,True,-3.0,Lapped
2023,9,Austrian Grand Prix,BOT,Alfa Romeo,14,15,True,3.0,Lapped
2023,9,Austrian Grand Prix,DEV,AlphaTauri,20,17,True,-2.0,Lapped
2023,9,Austrian Grand Prix,TSU,AlphaTauri,16,19,True,2.0,Lapped
2023,9,Austrian Grand Prix,MAG,Haas F1 Team,19,18,True,-2.0,Lapped
2023,9,Austrian Grand Prix,HUL,Haas F1 Team,8,20,True,2.0,Retired
2023,10,British Grand Prix,VER,Red Bull Racing,1,1,False,-5.0,Finished
2023,10,British Grand Prix,PER,Red Bull Racing,15,6,False,5.0,Finished
2023,10,British Grand Prix,NOR,McLaren,2,2,False,-2.0,Finished
2023,10,British Grand Prix,PIA,McLaren,3,4,False,2.0,Finished
2023,10,British Grand Prix,HAM,Mercedes,7,3,False,-2.0,Finished
2023,10,British Grand Prix,RUS,Mercedes,6,5,False,2.0,Finished
2023,10,British Grand Prix,ALO,Aston Martin,9,7,False,-7.0,Finished
2023,10,British Grand Prix,STR,Aston Martin,12,14,False,7.0,Finished
2023,10,British Grand Prix,ALB,Williams,8,8,False,-3.0,Finished
2023,10,British Grand Prix,SAR,Williams,14,11,False,3.0,Finished
2023,10,British Grand Prix,LEC,Ferrari,4,9,False,-1.0,Finished
2023,10,British Grand Prix,SAI,Ferrari,5,10,False,1.0,Finished
2023,10,British Grand Prix,BOT,Alfa Romeo,20,12,False,-3.0,Finished
2023,10,British Grand Prix,ZHO,Alfa Romeo,17,15,False,3.0,Finished
2023,10,British Grand Prix,HUL,Haas F1 Team,11,13,False,-6.0,Finished
2023,10,British Grand Prix,MAG,Haas F1 Team,19,19,True,6.0,Retired
2023,10,British Grand Prix,TSU,AlphaTauri,16,16,False,-1.0,Finished
2023,10,British Grand Prix,DEV,AlphaTauri,18,17,False,1.0,Finished
2023,10,British Grand Prix,GAS,Alpine,10,18,True,-2.0,Retired
2023,10,British Grand Prix,OCO,Alpine,13,20,True,2.0,Retired
2023,11,Hungarian Grand Prix,VER,Red Bull Racing,2,1,False,-2.0,Finished
2023,11,Hungarian Grand Prix,PER,Red Bull Racing,9,3,False,2.0,Finished
2023,11,Hungarian Grand Prix,NOR,McLaren,3,2,False,-3.0,Finished
2023,11,Hungarian Grand Prix,PIA,McLaren,4,5,False,3.0,Finished
2023,11,Hungarian Grand Prix,HAM,Mercedes,1,4,False,-2.0,Finished
2023,11,Hungarian Grand Prix,RUS,Mercedes,18,6,False,2.0,Finished
2023,11,Hungarian Grand Prix,LEC,Ferrari,6,7,False,-1.0,Finished
2023,11,Hungarian Grand Prix,SAI,Ferrari,11,8,False,1.0,Finished
2023,11,Hungarian Grand Prix,ALO,Aston Martin,8,9,False,-1.0,Finished
2023,11,Hungarian Grand Prix,STR,Aston Martin,14,10,True,1.0,Lapped
2023,11,Hungarian Grand Prix,ALB,Williams,16,11,True,-7.0,Lapped
2023,11,Hungarian Grand Prix,SAR,Williams,20,18,True,7.0,Retired
2023,11,Hungarian Grand Prix,BOT,Alfa Romeo,7,12,True,-4.0,Lapped
2023,11,Hungarian Grand Prix,ZHO,Alfa Romeo,5,16,True,4.0,Lapped
2023,11,Hungarian Grand Prix,RIC,AlphaTauri,13,13,True,-2.0,Lapped
2023,11,Hungarian Grand Prix,TSU,AlphaTauri,17,15,True,2.0,Lapped
2023,11,Hungarian Grand Prix,HUL,Haas F1 Team,10,14,True,-3.0,Lapped
2023,11,Hungarian Grand Prix,MAG,Haas F1 Team,19,17,True,3.0,Lapped
2023,11,Hungarian Grand Prix,OCO,Alpine,12,19,True,-1.0,Retired
2023,11,Hungarian Grand Prix,GAS,Alpine,15,20,True,1.0,Retired
2023,12,Belgian Grand Prix,VER,Red Bull Racing,6,1,False,-1.0,Finished
