year,round,event,driver,team,quali_position,best_quali_time,gap_to_pole,teammate_quali_gap
2023,20,São Paulo Grand Prix,OCO,Alpine,12,70.562,-0.16500000000000625,-0.0049999999999954525
2023,20,São Paulo Grand Prix,GAS,Alpine,13,70.567,-0.1600000000000108,0.0049999999999954525
2023,20,São Paulo Grand Prix,ALB,Williams,15,70.84,0.11299999999999955,-0.19499999999999318
2023,20,São Paulo Grand Prix,SAR,Williams,19,71.035,0.3079999999999927,0.19499999999999318
2023,20,São Paulo Grand Prix,TSU,AlphaTauri,16,70.837,0.10999999999999943,-0.006000000000000227
2023,20,São Paulo Grand Prix,RIC,AlphaTauri,17,70.843,0.11599999999999966,0.006000000000000227
2023,20,São Paulo Grand Prix,BOT,Alfa Romeo,18,70.955,0.22799999999999443,-0.3200000000000074
2023,20,São Paulo Grand Prix,ZHO,Alfa Romeo,20,71.275,0.5480000000000018,0.3200000000000074
2023,21,Las Vegas Grand Prix,LEC,Ferrari,1,92.726,0.0,-0.04399999999999693
2023,21,Las Vegas Grand Prix,SAI,Ferrari,2,92.77,0.04399999999999693,0.04399999999999693
2023,21,Las Vegas Grand Prix,VER,Red Bull Racing,3,93.104,0.3780000000000001,-0.7510000000000048
2023,21,Las Vegas Grand Prix,PER,Red Bull Racing,12,93.855,1.1290000000000049,0.7510000000000048
2023,21,Las Vegas Grand Prix,RUS,Mercedes,4,93.112,0.3859999999999957,-0.7250000000000085
2023,21,Las Vegas Grand Prix,HAM,Mercedes,11,93.837,1.1110000000000042,0.7250000000000085
2023,21,Las Vegas Grand Prix,GAS,Alpine,5,93.239,0.5130000000000052,-1.5949999999999989
2023,21,Las Vegas Grand Prix,OCO,Alpine,17,94.834,2.108000000000004,1.5949999999999989
2023,21,Las Vegas Grand Prix,ALB,Williams,6,93.323,0.5969999999999942,-0.19000000000001194
2023,21,Las Vegas Grand Prix,SAR,Williams,7,93.513,0.7870000000000061,0.19000000000001194
2023,21,Las Vegas Grand Prix,BOT,Alfa Romeo,8,93.525,0.7990000000000066,-1.323999999999998
2023,21,Las Vegas Grand Prix,ZHO,Alfa Romeo,18,94.849,2.1230000000000047,1.323999999999998
2023,21,Las Vegas Grand Prix,MAG,Haas F1 Team,9,93.537,0.811000000000007,-0.44199999999999307
2023,21,Las Vegas Grand Prix,HUL,Haas F1 Team,13,93.979,1.2530000000000001,0.44199999999999307
2023,21,Las Vegas Grand Prix,ALO,Aston Martin,10,93.555,0.8290000000000077,-0.6439999999999912
2023,21,Las Vegas Grand Prix,STR,Aston Martin,14,94.199,1.472999999999999,0.6439999999999912
2023,21,Las Vegas Grand Prix,RIC,AlphaTauri,15,94.308,1.5820000000000078,-2.138999999999996
2023,21,Las Vegas Grand Prix,TSU,AlphaTauri,20,96.447,3.7210000000000036,2.138999999999996
2023,21,Las Vegas Grand Prix,NOR,McLaren,16,94.703,1.9770000000000039,-0.14699999999999136
2023,21,Las Vegas Grand Prix,PIA,McLaren,19,94.85,2.1239999999999952,0.14699999999999136
2023,22,Abu Dhabi Grand Prix,VER,Red Bull Racing,1,83.445,0.0,-0.7260000000000133
2023,22,Abu Dhabi Grand Prix,PER,Red Bull Racing,9,84.171,0.7260000000000133,0.7260000000000133
2023,22,Abu Dhabi Grand Prix,LEC,Ferrari,2,83.584,0.13900000000001,-1.1539999999999964
2023,22,Abu Dhabi Grand Prix,SAI,Ferrari,16,84.738,1.2930000000000064,1.1539999999999964
2023,22,Abu Dhabi Grand Prix,PIA,McLaren,3,83.782,0.3370000000000033,-0.034000000000006025
2023,22,Abu Dhabi Grand Prix,NOR,McLaren,5,83.816,0.3710000000000093,0.034000000000006025
2023,22,Abu Dhabi Grand Prix,RUS,Mercedes,4,83.788,0.3430000000000035,-0.570999999999998
2023,22,Abu Dhabi Grand Prix,HAM,Mercedes,11,84.359,0.9140000000000015,0.570999999999998
2023,22,Abu Dhabi Grand Prix,TSU,AlphaTauri,6,83.968,0.5230000000000103,-0.47399999999998954
2023,22,Abu Dhabi Grand Prix,RIC,AlphaTauri,15,84.442,0.9969999999999999,0.47399999999998954
2023,22,Abu Dhabi Grand Prix,ALO,Aston Martin,7,84.084,0.63900000000001,-0.33799999999999386
2023,22,Abu Dhabi Grand Prix,STR,Aston Martin,13,84.422,0.9770000000000039,0.33799999999999386
2023,22,Abu Dhabi Grand Prix,HUL,Haas F1 Team,8,84.108,0.6630000000000109,-0.6559999999999917
2023,22,Abu Dhabi Grand Prix,MAG,Haas F1 Team,17,84.764,1.3190000000000026,0.6559999999999917
2023,22,Abu Dhabi Grand Prix,GAS,Alpine,10,84.548,1.1030000000000086,0.15699999999999648
2023,22,Abu Dhabi Grand Prix,OCO,Alpine,12,84.391,0.9460000000000122,-0.15699999999999648
2023,22,Abu Dhabi Grand Prix,ALB,Williams,14,84.439,0.9939999999999998,0.0
2023,22,Abu Dhabi Grand Prix,BOT,Alfa Romeo,18,84.788,1.3430000000000035,-0.3710000000000093
2023,22,Abu Dhabi Grand Prix,ZHO,Alfa Romeo,19,85.159,1.7140000000000128,0.3710000000000093
2024,1,Bahrain Grand Prix,VER,Red Bull Racing,1,89.179,0.0,-0.3580000000000041
2024,1,Bahrain Grand Prix,PER,Red Bull Racing,5,89.537,0.3580000000000041,0.3580000000000041
2024,1,Bahrain Grand Prix,LEC,Ferrari,2,89.407,0.22799999999999443,-0.10000000000000853
2024,1,Bahrain Grand Prix,SAI,Ferrari,4,89.507,0.32800000000000296,0.10000000000000853
2024,1,Bahrain Grand Prix,RUS,Mercedes,3,89.485,0.3059999999999974,-0.22499999999999432
2024,1,Bahrain Grand Prix,HAM,Mercedes,9,89.71,0.5309999999999917,0.22499999999999432
2024,1,Bahrain Grand Prix,ALO,Aston Martin,6,89.542,0.36299999999999955,-0.6580000000000013
2024,1,Bahrain Grand Prix,STR,Aston Martin,12,90.2,1.0210000000000008,0.6580000000000013
2024,1,Bahrain Grand Prix,NOR,McLaren,7,89.614,0.4350000000000023,-0.06900000000000261
2024,1,Bahrain Grand Prix,PIA,McLaren,8,89.683,0.5040000000000049,0.06900000000000261
2024,1,Bahrain Grand Prix,HUL,Haas F1 Team,10,90.502,1.3229999999999933,-0.027000000000001023
2024,1,Bahrain Grand Prix,MAG,Haas F1 Team,15,90.529,1.3499999999999943,0.027000000000001023
2024,1,Bahrain Grand Prix,TSU,RB,11,90.129,0.9500000000000028,-0.1490000000000009
2024,1,Bahrain Grand Prix,RIC,RB,14,90.278,1.0990000000000038,0.1490000000000009
2024,1,Bahrain Grand Prix,ALB,Williams,13,90.221,1.0420000000000016,-0.5489999999999924
2024,1,Bahrain Grand Prix,SAR,Williams,18,90.77,1.590999999999994,0.5489999999999924
2024,1,Bahrain Grand Prix,BOT,Kick Sauber,16,90.756,1.5769999999999982,-0.0010000000000047748
2024,1,Bahrain Grand Prix,ZHO,Kick Sauber,17,90.757,1.578000000000003,0.0010000000000047748
2024,1,Bahrain Grand Prix,OCO,Alpine,19,90.793,1.6140000000000043,-0.15499999999998693
2024,1,Bahrain Grand Prix,GAS,Alpine,20,90.948,1.7689999999999912,0.15499999999998693
2024,2,Saudi Arabian Grand Prix,VER,Red Bull Racing,1,87.472,0.0,-0.33500000000000796
2024,2,Saudi Arabian Grand Prix,PER,Red Bull Racing,3,87.807,0.33500000000000796,0.33500000000000796
2024,2,Saudi Arabian Grand Prix,LEC,Ferrari,2,87.791,0.3190000000000026,-0.8509999999999991
2024,2,Saudi Arabian Grand Prix,BEA,Ferrari,11,88.642,1.1700000000000017,0.8509999999999991
2024,2,Saudi Arabian Grand Prix,ALO,Aston Martin,4,87.846,0.37400000000000944,-0.7259999999999991
2024,2,Saudi Arabian Grand Prix,STR,Aston Martin,10,88.572,1.1000000000000085,0.7259999999999991
2024,2,Saudi Arabian Grand Prix,PIA,McLaren,5,88.089,0.6170000000000044,-0.043000000000006366
2024,2,Saudi Arabian Grand Prix,NOR,McLaren,6,88.132,0.6600000000000108,0.043000000000006366
2024,2,Saudi Arabian Grand Prix,RUS,Mercedes,7,88.316,0.8440000000000083,-0.14399999999999125
2024,2,Saudi Arabian Grand Prix,HAM,Mercedes,8,88.46,0.9879999999999995,0.14399999999999125
2024,2,Saudi Arabian Grand Prix,TSU,RB,9,88.547,1.0750000000000028,-0.47800000000000864
2024,2,Saudi Arabian Grand Prix,RIC,RB,14,89.025,1.5530000000000115,0.47800000000000864
2024,2,Saudi Arabian Grand Prix,ALB,Williams,12,88.98,1.5080000000000098,-0.5459999999999923
2024,2,Saudi Arabian Grand Prix,SAR,Williams,19,89.526,2.054000000000002,0.5459999999999923
2024,2,Saudi Arabian Grand Prix,MAG,Haas F1 Team,13,89.02,1.5480000000000018,-0.0350000000000108
2024,2,Saudi Arabian Grand Prix,HUL,Haas F1 Team,15,89.055,1.5830000000000126,0.0350000000000108
2024,2,Saudi Arabian Grand Prix,BOT,Kick Sauber,16,89.179,1.7070000000000078,0.0
2024,2,Saudi Arabian Grand Prix,OCO,Alpine,17,89.475,2.003,-0.0040000000000048885
2024,2,Saudi Arabian Grand Prix,GAS,Alpine,18,89.479,2.007000000000005,0.0040000000000048885
2024,3,Australian Grand Prix,VER,Red Bull Racing,1,75.915,0.0,-0.35899999999999466
2024,3,Australian Grand Prix,PER,Red Bull Racing,3,76.274,0.35899999999999466,0.35899999999999466
2024,3,Australian Grand Prix,SAI,Ferrari,2,76.185,0.269999999999996,-0.25
2024,3,Australian Grand Prix,LEC,Ferrari,5,76.435,0.519999999999996,0.25
2024,3,Australian Grand Prix,NOR,McLaren,4,76.315,0.3999999999999915,-0.257000000000005
2024,3,Australian Grand Prix,PIA,McLaren,6,76.572,0.6569999999999965,0.257000000000005
2024,3,Australian Grand Prix,RUS,Mercedes,7,76.724,0.8089999999999975,-0.23599999999999
2024,3,Australian Grand Prix,HAM,Mercedes,11,76.96,1.0449999999999875,0.23599999999999
2024,3,Australian Grand Prix,TSU,RB,8,76.788,0.8729999999999905,-1.296999999999997
2024,3,Australian Grand Prix,RIC,RB,18,78.085,2.1699999999999875,1.296999999999997
2024,3,Australian Grand Prix,STR,Aston Martin,9,77.072,1.1569999999999965,-0.480000000000004
2024,3,Australian Grand Prix,ALO,Aston Martin,10,77.552,1.6370000000000005,0.480000000000004
2024,3,Australian Grand Prix,ALB,Williams,12,77.167,1.2519999999999953,0.0
2024,3,Australian Grand Prix,BOT,Kick Sauber,13,77.34,1.4249999999999972,-0.847999999999999
2024,3,Australian Grand Prix,ZHO,Kick Sauber,19,78.188,2.272999999999996,0.847999999999999
2024,3,Australian Grand Prix,MAG,Haas F1 Team,14,77.427,1.5120000000000005,-0.5489999999999924
2024,3,Australian Grand Prix,HUL,Haas F1 Team,16,77.976,2.060999999999993,0.5489999999999924
2024,3,Australian Grand Prix,OCO,Alpine,15,77.697,1.7819999999999965,-0.2849999999999966
2024,3,Australian Grand Prix,GAS,Alpine,17,77.982,2.066999999999993,0.2849999999999966
2024,4,Japanese Grand Prix,VER,Red Bull Racing,1,88.197,0.0,-0.0660000000000025
2024,4,Japanese Grand Prix,PER,Red Bull Racing,2,88.263,0.0660000000000025,0.0660000000000025
2024,4,Japanese Grand Prix,NOR,McLaren,3,88.489,0.2920000000000016,-0.2710000000000008
2024,4,Japanese Grand Prix,PIA,McLaren,6,88.76,0.5630000000000024,0.2710000000000008
2024,4,Japanese Grand Prix,SAI,Ferrari,4,88.682,0.48499999999999943,-0.1039999999999992
2024,4,Japanese Grand Prix,LEC,Ferrari,8,88.786,0.5889999999999986,0.1039999999999992
2024,4,Japanese Grand Prix,ALO,Aston Martin,5,88.686,0.4890000000000043,-1.3379999999999939
2024,4,Japanese Grand Prix,STR,Aston Martin,16,90.024,1.8269999999999982,1.3379999999999939
2024,4,Japanese Grand Prix,HAM,Mercedes,7,88.766,0.5690000000000026,-0.24199999999999022
2024,4,Japanese Grand Prix,RUS,Mercedes,9,89.008,0.8109999999999928,0.24199999999999022
2024,4,Japanese Grand Prix,TSU,RB,10,89.413,1.215999999999994,-0.0589999999999975
2024,4,Japanese Grand Prix,RIC,RB,11,89.472,1.2749999999999915,0.0589999999999975
2024,4,Japanese Grand Prix,HUL,Haas F1 Team,12,89.494,1.296999999999997,-0.6370000000000005
2024,4,Japanese Grand Prix,MAG,Haas F1 Team,18,90.131,1.9339999999999975,0.6370000000000005
2024,4,Japanese Grand Prix,BOT,Kick Sauber,13,89.593,1.3960000000000008,-0.5499999999999972
2024,4,Japanese Grand Prix,ZHO,Kick Sauber,20,90.143,1.945999999999998,0.5499999999999972
2024,4,Japanese Grand Prix,ALB,Williams,14,89.714,1.516999999999996,-0.42499999999999716
2024,4,Japanese Grand Prix,SAR,Williams,19,90.139,1.941999999999993,0.42499999999999716
2024,4,Japanese Grand Prix,OCO,Alpine,15,89.816,1.6189999999999998,-0.30299999999999727
2024,4,Japanese Grand Prix,GAS,Alpine,17,90.119,1.921999999999997,0.30299999999999727
2024,5,Chinese Grand Prix,VER,Red Bull Racing,1,93.66,0.0,-0.32200000000000273
2024,5,Chinese Grand Prix,PER,Red Bull Racing,2,93.982,0.32200000000000273,0.32200000000000273
2024,5,Chinese Grand Prix,ALO,Aston Martin,3,94.148,0.48799999999999955,-0.6899999999999977
2024,5,Chinese Grand Prix,STR,Aston Martin,11,94.838,1.1779999999999973,0.6899999999999977
2024,5,Chinese Grand Prix,NOR,McLaren,4,94.165,0.5050000000000097,-0.10799999999998988
2024,5,Chinese Grand Prix,PIA,McLaren,5,94.273,0.6129999999999995,0.10799999999998988
2024,5,Chinese Grand Prix,LEC,Ferrari,6,94.289,0.6290000000000049,-0.007999999999995566
2024,5,Chinese Grand Prix,SAI,Ferrari,7,94.297,0.6370000000000005,0.007999999999995566
2024,5,Chinese Grand Prix,RUS,Mercedes,8,94.433,0.7730000000000103,-1.1399999999999864
2024,5,Chinese Grand Prix,HAM,Mercedes,18,95.573,1.9129999999999967,1.1399999999999864
2024,5,Chinese Grand Prix,HUL,Haas F1 Team,9,94.604,0.9440000000000026,-0.9120000000000061
2024,5,Chinese Grand Prix,MAG,Haas F1 Team,17,95.516,1.8560000000000088,0.9120000000000061
2024,5,Chinese Grand Prix,BOT,Kick Sauber,10,94.665,1.0050000000000097,-0.8399999999999892
2024,5,Chinese Grand Prix,ZHO,Kick Sauber,16,95.505,1.8449999999999989,0.8399999999999892
2024,5,Chinese Grand Prix,RIC,RB,12,94.934,1.274000000000001,-0.8119999999999976
2024,5,Chinese Grand Prix,TSU,RB,19,95.746,2.0859999999999985,0.8119999999999976
2024,5,Chinese Grand Prix,OCO,Alpine,13,95.223,1.5630000000000024,-0.23999999999999488
2024,5,Chinese Grand Prix,GAS,Alpine,15,95.463,1.8029999999999973,0.23999999999999488
2024,5,Chinese Grand Prix,ALB,Williams,14,95.241,1.581000000000003,-1.1170000000000044
2024,5,Chinese Grand Prix,SAR,Williams,20,96.358,2.6980000000000075,1.1170000000000044
2024,6,Miami Grand Prix,VER,Red Bull Racing,1,87.241,0.0,-0.2189999999999941
2024,6,Miami Grand Prix,PER,Red Bull Racing,4,87.46,0.2189999999999941,0.2189999999999941
2024,6,Miami Grand Prix,LEC,Ferrari,2,87.382,0.14100000000000534,-0.07299999999999329
2024,6,Miami Grand Prix,SAI,Ferrari,3,87.455,0.21399999999999864,0.07299999999999329
2024,6,Miami Grand Prix,NOR,McLaren,5,87.594,0.35299999999999443,-0.08100000000000307
2024,6,Miami Grand Prix,PIA,McLaren,6,87.675,0.4339999999999975,0.08100000000000307
2024,6,Miami Grand Prix,RUS,Mercedes,7,88.067,0.8259999999999934,-0.04000000000000625
2024,6,Miami Grand Prix,HAM,Mercedes,8,88.107,0.8659999999999997,0.04000000000000625
2024,6,Miami Grand Prix,HUL,Haas F1 Team,9,88.146,0.9050000000000011,-0.472999999999999
2024,6,Miami Grand Prix,MAG,Haas F1 Team,19,88.619,1.3780000000000001,0.472999999999999
2024,6,Miami Grand Prix,TSU,RB,10,88.192,0.9509999999999934,-0.42500000000001137
2024,6,Miami Grand Prix,RIC,RB,18,88.617,1.3760000000000048,0.42500000000001137
2024,6,Miami Grand Prix,STR,Aston Martin,11,88.222,0.9809999999999945,-0.2050000000000125
2024,6,Miami Grand Prix,ALO,Aston Martin,15,88.427,1.186000000000007,0.2050000000000125
2024,6,Miami Grand Prix,GAS,Alpine,12,88.324,1.0829999999999984,-0.046999999999997044
2024,6,Miami Grand Prix,OCO,Alpine,13,88.371,1.1299999999999955,0.046999999999997044
2024,6,Miami Grand Prix,ALB,Williams,14,88.413,1.171999999999997,-0.07399999999999807
2024,6,Miami Grand Prix,SAR,Williams,17,88.487,1.2459999999999951,0.07399999999999807
2024,6,Miami Grand Prix,BOT,Kick Sauber,16,88.463,1.2219999999999942,-0.3610000000000042
2024,6,Miami Grand Prix,ZHO,Kick Sauber,20,88.824,1.5829999999999984,0.3610000000000042
2024,7,Emilia Romagna Grand Prix,VER,Red Bull Racing,1,74.746,0.0,-0.960000000000008
2024,7,Emilia Romagna Grand Prix,PER,Red Bull Racing,11,75.706,0.960000000000008,0.960000000000008
2024,7,Emilia Romagna Grand Prix,PIA,McLaren,2,74.82,0.07399999999999807,-0.017000000000010118
2024,7,Emilia Romagna Grand Prix,NOR,McLaren,3,74.837,0.09100000000000819,0.017000000000010118
2024,7,Emilia Romagna Grand Prix,LEC,Ferrari,4,74.97,0.22400000000000375,-0.26300000000000523
2024,7,Emilia Romagna Grand Prix,SAI,Ferrari,5,75.233,0.487000000000009,0.26300000000000523
2024,7,Emilia Romagna Grand Prix,RUS,Mercedes,6,75.234,0.48799999999999955,-0.27000000000001023
2024,7,Emilia Romagna Grand Prix,HAM,Mercedes,8,75.504,0.7580000000000098,0.27000000000001023
2024,7,Emilia Romagna Grand Prix,TSU,RB,7,75.465,0.7190000000000083,-0.20900000000000318
2024,7,Emilia Romagna Grand Prix,RIC,RB,9,75.674,0.9280000000000115,0.20900000000000318
2024,7,Emilia Romagna Grand Prix,HUL,Haas F1 Team,10,75.98,1.2340000000000089,-0.8739999999999952
2024,7,Emilia Romagna Grand Prix,MAG,Haas F1 Team,18,76.854,2.108000000000004,0.8739999999999952
2024,7,Emilia Romagna Grand Prix,OCO,Alpine,12,75.906,1.1600000000000108,-0.4749999999999943
2024,7,Emilia Romagna Grand Prix,GAS,Alpine,15,76.381,1.6350000000000051,0.4749999999999943
2024,7,Emilia Romagna Grand Prix,STR,Aston Martin,13,75.992,1.2460000000000093,-0.9249999999999972
2024,7,Emilia Romagna Grand Prix,ALO,Aston Martin,19,76.917,2.1710000000000065,0.9249999999999972
2024,7,Emilia Romagna Grand Prix,ALB,Williams,14,76.2,1.4540000000000077,0.0
2024,7,Emilia Romagna Grand Prix,BOT,Kick Sauber,16,76.626,1.8800000000000097,-0.2079999999999984
2024,7,Emilia Romagna Grand Prix,ZHO,Kick Sauber,17,76.834,2.088000000000008,0.2079999999999984
2024,8,Monaco Grand Prix,LEC,Ferrari,1,70.27,0.0,-0.24800000000000466
2024,8,Monaco Grand Prix,SAI,Ferrari,3,70.518,0.24800000000000466,0.24800000000000466
2024,8,Monaco Grand Prix,PIA,McLaren,2,70.424,0.15400000000001057,-0.117999999999995
2024,8,Monaco Grand Prix,NOR,McLaren,4,70.542,0.27200000000000557,0.117999999999995
2024,8,Monaco Grand Prix,RUS,Mercedes,5,70.543,0.27300000000001035,-0.07799999999998875
2024,8,Monaco Grand Prix,HAM,Mercedes,7,70.621,0.3509999999999991,0.07799999999998875
2024,8,Monaco Grand Prix,VER,Red Bull Racing,6,70.567,0.29699999999999704,-1.4930000000000092
2024,8,Monaco Grand Prix,PER,Red Bull Racing,16,72.06,1.7900000000000063,1.4930000000000092
2024,8,Monaco Grand Prix,TSU,RB,8,70.858,0.5880000000000081,-0.6239999999999952
2024,8,Monaco Grand Prix,RIC,RB,12,71.482,1.2120000000000033,0.6239999999999952
2024,8,Monaco Grand Prix,ALB,Williams,9,70.948,0.6779999999999973,-1.0720000000000027
2024,8,Monaco Grand Prix,SAR,Williams,15,72.02,1.75,1.0720000000000027
2024,8,Monaco Grand Prix,GAS,Alpine,10,71.311,1.041000000000011,0.02600000000001046
2024,8,Monaco Grand Prix,OCO,Alpine,11,71.285,1.0150000000000006,-0.02600000000001046
2024,8,Monaco Grand Prix,STR,Aston Martin,13,71.563,1.2930000000000064,-0.45600000000000307
2024,8,Monaco Grand Prix,ALO,Aston Martin,14,72.019,1.7490000000000094,0.45600000000000307
2024,8,Monaco Grand Prix,HUL,Haas F1 Team,14,71.44,1.1700000000000017,-0.2849999999999966
2024,8,Monaco Grand Prix,MAG,Haas F1 Team,15,71.725,1.4549999999999983,0.2849999999999966
2024,8,Monaco Grand Prix,BOT,Kick Sauber,17,72.512,2.2420000000000044,-0.5160000000000053
2024,8,Monaco Grand Prix,ZHO,Kick Sauber,18,73.028,2.7580000000000098,0.5160000000000053
2024,9,Canadian Grand Prix,RUS,Mercedes,1,72.0,0.0,-0.28000000000000114
2024,9,Canadian Grand Prix,HAM,Mercedes,7,72.28,0.28000000000000114,0.28000000000000114
2024,9,Canadian Grand Prix,VER,Red Bull Racing,2,72.0,0.0,-1.3259999999999934
2024,9,Canadian Grand Prix,PER,Red Bull Racing,16,73.326,1.3259999999999934,1.3259999999999934
2024,9,Canadian Grand Prix,NOR,McLaren,3,72.021,0.021000000000000796,-0.08199999999999363
2024,9,Canadian Grand Prix,PIA,McLaren,4,72.103,0.10299999999999443,0.08199999999999363
2024,9,Canadian Grand Prix,RIC,RB,5,72.178,0.17799999999999727,-0.2360000000000042
2024,9,Canadian Grand Prix,TSU,RB,8,72.414,0.4140000000000015,0.2360000000000042
2024,9,Canadian Grand Prix,ALO,Aston Martin,6,72.228,0.22799999999999443,-0.472999999999999
2024,9,Canadian Grand Prix,STR,Aston Martin,9,72.701,0.7009999999999934,0.472999999999999
2024,9,Canadian Grand Prix,ALB,Williams,10,72.796,0.7960000000000065,0.060000000000002274
2024,9,Canadian Grand Prix,SAR,Williams,13,72.736,0.7360000000000042,-0.060000000000002274
2024,9,Canadian Grand Prix,LEC,Ferrari,11,72.691,0.6910000000000025,-0.03699999999999193
2024,9,Canadian Grand Prix,SAI,Ferrari,12,72.728,0.7279999999999944,0.03699999999999193
2024,9,Canadian Grand Prix,MAG,Haas F1 Team,14,72.916,0.9159999999999968,-1.0619999999999976
2024,9,Canadian Grand Prix,HUL,Haas F1 Team,19,73.978,1.9779999999999944,1.0619999999999976
2024,9,Canadian Grand Prix,GAS,Alpine,15,72.94,0.9399999999999977,-0.49500000000000455
2024,9,Canadian Grand Prix,OCO,Alpine,18,73.435,1.4350000000000023,0.49500000000000455
2024,9,Canadian Grand Prix,BOT,Kick Sauber,17,73.366,1.3659999999999997,-0.9260000000000019
2024,9,Canadian Grand Prix,ZHO,Kick Sauber,20,74.292,2.2920000000000016,0.9260000000000019
2024,10,Spanish Grand Prix,NOR,McLaren,1,71.383,0.0,-0.6280000000000001
2024,10,Spanish Grand Prix,PIA,McLaren,10,72.011,0.6280000000000001,0.6280000000000001
2024,10,Spanish Grand Prix,VER,Red Bull Racing,2,71.403,0.020000000000010232,-0.6580000000000013
2024,10,Spanish Grand Prix,PER,Red Bull Racing,8,72.061,0.6780000000000115,0.6580000000000013
2024,10,Spanish Grand Prix,HAM,Mercedes,3,71.701,0.31799999999999784,-0.0020000000000095497
2024,10,Spanish Grand Prix,RUS,Mercedes,4,71.703,0.3200000000000074,0.0020000000000095497
2024,10,Spanish Grand Prix,LEC,Ferrari,5,71.731,0.347999999999999,-0.005000000000009663
2024,10,Spanish Grand Prix,SAI,Ferrari,6,71.736,0.35300000000000864,0.005000000000009663
2024,10,Spanish Grand Prix,GAS,Alpine,7,71.857,0.47400000000000375,-0.2680000000000007
2024,10,Spanish Grand Prix,OCO,Alpine,9,72.125,0.7420000000000044,0.2680000000000007
2024,10,Spanish Grand Prix,ALO,Aston Martin,11,72.128,0.7450000000000045,-0.24399999999999977
2024,10,Spanish Grand Prix,STR,Aston Martin,14,72.372,0.9890000000000043,0.24399999999999977
2024,10,Spanish Grand Prix,BOT,Kick Sauber,12,72.227,0.8440000000000083,-0.5109999999999957
2024,10,Spanish Grand Prix,ZHO,Kick Sauber,15,72.738,1.355000000000004,0.5109999999999957
2024,10,Spanish Grand Prix,HUL,Haas F1 Team,13,72.31,0.9270000000000067,-0.6269999999999953
2024,10,Spanish Grand Prix,MAG,Haas F1 Team,16,72.937,1.554000000000002,0.6269999999999953
2024,10,Spanish Grand Prix,TSU,RB,17,72.985,1.6020000000000039,-0.09000000000000341
2024,10,Spanish Grand Prix,RIC,RB,18,73.075,1.6920000000000073,0.09000000000000341
2024,10,Spanish Grand Prix,ALB,Williams,19,73.153,1.7700000000000102,-0.35599999999999454
2024,10,Spanish Grand Prix,SAR,Williams,20,73.509,2.1260000000000048,0.35599999999999454
2024,11,Austrian Grand Prix,VER,Red Bull Racing,1,64.314,0.0,-0.8880000000000052
2024,11,Austrian Grand Prix,PER,Red Bull Racing,8,65.202,0.8880000000000052,0.8880000000000052
2024,11,Austrian Grand Prix,NOR,McLaren,2,64.718,0.4040000000000106,-0.3299999999999983
2024,11,Austrian Grand Prix,PIA,McLaren,7,65.048,0.7340000000000089,0.3299999999999983
2024,11,Austrian Grand Prix,RUS,Mercedes,3,64.84,0.5260000000000105,-0.06300000000000239
2024,11,Austrian Grand Prix,HAM,Mercedes,5,64.903,0.5890000000000128,0.06300000000000239
2024,11,Austrian Grand Prix,SAI,Ferrari,4,64.851,0.5370000000000061,-0.19299999999999784
2024,11,Austrian Grand Prix,LEC,Ferrari,6,65.044,0.730000000000004,0.19299999999999784
2024,11,Austrian Grand Prix,HUL,Haas F1 Team,9,65.385,1.0710000000000122,0.038000000000010914
2024,11,Austrian Grand Prix,MAG,Haas F1 Team,12,65.347,1.0330000000000013,-0.038000000000010914
2024,11,Austrian Grand Prix,OCO,Alpine,10,65.883,1.5690000000000026,0.5240000000000009
2024,11,Austrian Grand Prix,GAS,Alpine,13,65.359,1.0450000000000017,-0.5240000000000009
2024,11,Austrian Grand Prix,RIC,RB,11,65.289,0.9750000000000085,-0.12300000000000466
2024,11,Austrian Grand Prix,TSU,RB,14,65.412,1.0980000000000132,0.12300000000000466
2024,11,Austrian Grand Prix,ALO,Aston Martin,15,65.639,1.3250000000000028,-0.18000000000000682
2024,11,Austrian Grand Prix,STR,Aston Martin,17,65.819,1.5050000000000097,0.18000000000000682
2024,11,Austrian Grand Prix,ALB,Williams,16,65.736,1.4220000000000113,-0.11999999999999034
2024,11,Austrian Grand Prix,SAR,Williams,19,65.856,1.5420000000000016,0.11999999999999034
2024,11,Austrian Grand Prix,BOT,Kick Sauber,18,65.847,1.5330000000000013,-0.21400000000001285
2024,11,Austrian Grand Prix,ZHO,Kick Sauber,20,66.061,1.747000000000014,0.21400000000001285
2024,12,British Grand Prix,RUS,Mercedes,1,85.819,0.0,-0.17099999999999227
2024,12,British Grand Prix,HAM,Mercedes,2,85.99,0.17099999999999227,0.17099999999999227
2024,12,British Grand Prix,NOR,McLaren,3,86.03,0.21099999999999852,-0.20699999999999363
2024,12,British Grand Prix,PIA,McLaren,5,86.237,0.41799999999999216,0.20699999999999363
2024,12,British Grand Prix,VER,Red Bull Racing,4,86.203,0.38400000000000034,-12.144999999999996
2024,12,British Grand Prix,PER,Red Bull Racing,19,98.348,12.528999999999996,12.144999999999996
2024,12,British Grand Prix,HUL,Haas F1 Team,6,86.338,0.5189999999999912,-6.567000000000007
2024,12,British Grand Prix,MAG,Haas F1 Team,17,92.905,7.0859999999999985,6.567000000000007
2024,12,British Grand Prix,SAI,Ferrari,7,86.509,0.6899999999999977,-0.5879999999999939
